customer_id,first_name,last_name,age,gender,signup_date,loyalty_tier,city,state,country,acquisition_channel,preferred_device,marketing_opt_in
286370,Jules,Robert,40,Femme,2025-02-07,Bronze,Dakar,Dakar,Sénégal,Organic Search,Desktop,Yes
178261,Ava,Robert,44,Femme,2025-01-21,Silver,Lyon,Auvergne-Rhône-Alpes,France,Referral,Mobile,Yes
686999,Olivia,Martin,39,Non précisé,2024-06-19,Silver,Paris,Île-de-France,France,Direct,Mobile,Yes
400954,Ethan,Bonnet,35,Femme,2024-06-28,Silver,Strasbourg,Grand Est,France,Email,Mobile,No
463147,Ethan,Durand,31,Homme,2025-04-30,Bronze,Lille,Hauts-de-France,France,Paid Search,Mobile,Yes
686508,Gabriel,David,19,Femme,2024-04-01,Silver,Paris,Île-de-France,France,Organic Search,Desktop,Yes
185948,Olivia,Petit,31,Femme,2024-01-23,Silver,Marseille,Provence-Alpes-Côte d’Azur,France,Referral,Desktop,Yes
100536,Manon,Moreau,31,Homme,2025-08-20,Bronze,Toulouse,Occitanie,France,Referral,Tablet,Yes
272038,Alice,Morel,44,Femme,2024-11-28,Bronze,Toulouse,Occitanie,France,Organic Search,Mobile,Yes
611790,Nathan,Leroy,30,Homme,2024-05-01,Silver,Paris,Île-de-France,France,Organic Search,Mobile,No
927734,Nathan,Petit,36,Homme,2024-01-11,Silver,Bordeaux,Nouvelle-Aquitaine,France,Organic Search,Tablet,No
579391,Ethan,Lambert,28,Femme,2024-12-09,Bronze,Strasbourg,Grand Est,France,Paid Search,Desktop,Yes
828794,Noah,Fournier,50,Femme,2025-11-14,Bronze,Paris,Île-de-France,France,Social Media,Mobile,Yes
618822,Eva,Morel,41,Homme,2025-03-17,Bronze,Bordeaux,Nouvelle-Aquitaine,France,Paid Search,Mobile,No
197705,Ethan,Bonnet,23,Femme,2024-01-30,Silver,Strasbourg,Grand Est,France,Paid Search,Mobile,Yes
729914,Leo,Francois,30,Homme,2025-11-09,Bronze,Nantes,Pays de la Loire,France,Organic Search,Mobile,No
110649,Lucas,Lambert,46,Femme,2025-12-07,Bronze,Genève,Genève,Suisse,Direct,Desktop,Yes
853843,Sarah,Roux,42,Homme,2024-05-12,Silver,Bruxelles,Bruxelles-Capitale,Belgique,Organic Search,Mobile,Yes
980882,Emma,Thomas,48,Femme,2025-04-27,Bronze,Marseille,Provence-Alpes-Côte d’Azur,France,Paid Search,Desktop,Yes
686163,Alice,Martinez,18,Femme,2025-05-09,Bronze,Paris,Île-de-France,France,Email,Desktop,Yes
536606,Yanis,Moreau,20,Femme,2024-09-18,Bronze,Nantes,Pays de la Loire,France,Organic Search,Mobile,No
306964,Emma,Bertrand,25,Homme,2024-02-12,Silver,Toulouse,Occitanie,France,Paid Search,Mobile,Yes
795593,Lea,David,39,Homme,2025-10-25,Bronze,Marseille,Provence-Alpes-Côte d’Azur,France,Organic Search,Mobile,No
114582,Sarah,Robert,42,Homme,2024-03-18,Silver,Paris,Île-de-France,France,Direct,Desktop,Yes
751201,Yanis,Roux,34,Homme,2024-06-04,Bronze,Paris,Île-de-France,France,Organic Search,Mobile,Yes
425550,Emma,Martin,35,Femme,2024-05-31,Bronze,Dakar,Dakar,Sénégal,Organic Search,Desktop,Yes
737412,Emma,Simon,35,Homme,2024-10-20,Bronze,Strasbourg,Grand Est,France,Organic Search,Desktop,Yes
769254,Sami,Francois,49,Homme,2024-04-02,Silver,Paris,Île-de-France,France,Referral,Tablet,No
725173,Hugo,Moreau,18,Homme,2025-01-04,Bronze,Paris,Île-de-France,France,Social Media,Mobile,No
449708,Emma,Thomas,26,Femme,2024-04-25,Silver,Marseille,Provence-Alpes-Côte d’Azur,France,Paid Search,Mobile,Yes
458780,Tom,Vincent,42,Homme,2024-05-21,Bronze,Toulouse,Occitanie,France,Paid Search,Tablet,Yes
222579,Adam,Bernard,42,Femme,2024-07-14,Silver,Lille,Hauts-de-France,France,Direct,Mobile,Yes
881023,Gabriel,Roux,18,Homme,2024-08-03,Bronze,Paris,Île-de-France,France,Organic Search,Tablet,No
746606,Mia,Robert,24,Non précisé,2025-06-29,Bronze,Paris,Île-de-France,France,Organic Search,Desktop,No
217750,Manon,Morel,48,Homme,2025-02-05,Bronze,Paris,Île-de-France,France,Direct,Mobile,Yes
445617,Leo,Francois,41,Homme,2025-01-04,Silver,Paris,Île-de-France,France,Direct,Tablet,No
791789,Mia,Simon,38,Homme,2024-01-01,Silver,Lille,Hauts-de-France,France,Paid Search,Desktop,Yes
394251,Sami,Francois,27,Homme,2025-07-24,Silver,Lyon,Auvergne-Rhône-Alpes,France,Social Media,Mobile,Yes
455270,Louis,Bonnet,37,Homme,2024-01-26,Gold,Lyon,Auvergne-Rhône-Alpes,France,Social Media,Mobile,No
992612,Lina,Andre,32,Homme,2024-01-31,Gold,Marseille,Provence-Alpes-Côte d’Azur,France,Organic Search,Desktop,Yes
860337,Lucas,Roux,48,Homme,2025-04-16,Bronze,Lyon,Auvergne-Rhône-Alpes,France,Paid Search,Mobile,Yes
256405,Liam,Simon,39,Homme,2025-03-06,Silver,Toulouse,Occitanie,France,Referral,Mobile,Yes
119634,Arthur,Richard,23,Femme,2024-03-19,Bronze,Bordeaux,Nouvelle-Aquitaine,France,Organic Search,Mobile,Yes
869875,Jules,David,41,Femme,2024-11-21,Bronze,Nantes,Pays de la Loire,France,Direct,Mobile,Yes
422271,Mia,David,18,Femme,2025-11-08,Bronze,Strasbourg,Grand Est,France,Referral,Mobile,Yes
283269,Liam,David,44,Homme,2024-05-01,Gold,Genève,Genève,Suisse,Paid Search,Mobile,Yes
467610,Louis,Michel,40,Non précisé,2025-01-31,Silver,Dakar,Dakar,Sénégal,Social Media,Desktop,No
139224,Sarah,Laurent,18,Homme,2025-10-26,Bronze,Paris,Île-de-France,France,Direct,Desktop,No
754716,Jules,Martin,29,Femme,2024-03-23,Bronze,Lyon,Auvergne-Rhône-Alpes,France,Organic Search,Mobile,No
776445,Ines,Robert,27,Homme,2025-07-04,Bronze,Bordeaux,Nouvelle-Aquitaine,France,Referral,Desktop,No
339209,Mia,Lambert,41,Homme,2025-08-07,Bronze,Montréal,Québec,Canada,Social Media,Mobile,Yes
861112,Lina,Mercier,55,Femme,2024-12-14,Bronze,Toulouse,Occitanie,France,Social Media,Mobile,Yes
287201,Lucas,Andre,65,Femme,2024-04-04,Bronze,Nantes,Pays de la Loire,France,Paid Search,Mobile,No
136305,Noah,Moreau,40,Homme,2025-11-12,Bronze,Lyon,Auvergne-Rhône-Alpes,France,Paid Search,Mobile,Yes
991383,Lea,Vincent,54,Femme,2025-05-17,Bronze,Dakar,Dakar,Sénégal,Organic Search,Mobile,Yes
141122,Tom,Morel,44,Homme,2024-02-17,Bronze,Bruxelles,Bruxelles-Capitale,Belgique,Paid Search,Mobile,Yes
832553,Nathan,Lambert,37,Femme,2024-10-05,Silver,Paris,Île-de-France,France,Organic Search,Mobile,Yes
896052,Ava,Bonnet,37,Homme,2025-05-19,Bronze,Bordeaux,Nouvelle-Aquitaine,France,Organic Search,Mobile,Yes
226741,Sarah,Martinez,39,Homme,2025-05-28,Bronze,Paris,Île-de-France,France,Paid Search,Tablet,Yes
436058,Yanis,Martinez,39,Homme,2025-05-22,Bronze,Toulouse,Occitanie,France,Email,Mobile,Yes
587971,Lea,Bernard,41,Homme,2025-01-08,Bronze,Lille,Hauts-de-France,France,Paid Search,Mobile,No
545439,Leo,Michel,35,Femme,2024-10-02,Silver,Nantes,Pays de la Loire,France,Social Media,Mobile,Yes
432782,Gabriel,Roux,47,Homme,2024-02-06,Gold,Nantes,Pays de la Loire,France,Paid Search,Desktop,No
364459,Sophia,Legrand,20,Non précisé,2024-09-18,Bronze,Paris,Île-de-France,France,Organic Search,Mobile,Yes
919390,Tom,Leroy,44,Femme,2024-08-29,Bronze,Lyon,Auvergne-Rhône-Alpes,France,Referral,Mobile,Yes
888237,Sami,Leroy,19,Homme,2024-08-30,Silver,Lyon,Auvergne-Rhône-Alpes,France,Direct,Mobile,Yes
295582,Eva,Bertrand,25,Femme,2024-07-26,Silver,Paris,Île-de-France,France,Organic Search,Mobile,No
193463,Mia,Robert,27,Homme,2025-09-05,Silver,Paris,Île-de-France,France,Referral,Mobile,No
571316,Sophia,Richard,28,Femme,2025-09-15,Bronze,Toulouse,Occitanie,France,Organic Search,Mobile,No
414596,Sami,Vincent,38,Homme,2025-07-01,Bronze,Bordeaux,Nouvelle-Aquitaine,France,Social Media,Desktop,Yes
352256,Chloe,David,68,Homme,2024-05-09,Silver,Lyon,Auvergne-Rhône-Alpes,France,Email,Desktop,Yes
645394,Eva,Roux,18,Femme,2024-03-31,Silver,Genève,Genève,Suisse,Organic Search,Desktop,No
942724,Manon,Laurent,32,Homme,2025-09-25,Bronze,Bruxelles,Bruxelles-Capitale,Belgique,Social Media,Mobile,Yes
991134,Alice,Bernard,43,Homme,2024-11-14,Bronze,Bruxelles,Bruxelles-Capitale,Belgique,Organic Search,Mobile,Yes
660544,Emma,Francois,52,Homme,2025-10-15,Bronze,Strasbourg,Grand Est,France,Organic Search,Desktop,Yes
809232,Mia,Garcia,50,Femme,2024-01-13,Bronze,Lyon,Auvergne-Rhône-Alpes,France,Paid Search,Mobile,Yes
253129,Gabriel,Robert,39,Femme,2025-02-26,Bronze,Genève,Genève,Suisse,Paid Search,Desktop,Yes
151623,Yanis,Lambert,31,Femme,2024-03-28,Silver,Nantes,Pays de la Loire,France,Direct,Mobile,No
468629,Ines,Richard,47,Femme,2025-09-24,Bronze,Marseille,Provence-Alpes-Côte d’Azur,France,Email,Tablet,Yes
507747,Sarah,Lefebvre,32,Homme,2024-12-19,Bronze,Lyon,Auvergne-Rhône-Alpes,France,Paid Search,Mobile,Yes
